unique,head2,head2ID,course_rating,new_sub_streams,new_sub_streamsID,degree_type,stream_rating,levelID,country_id,country
525513611,Cosmetics and Fragrance Marketing,5194,88,Marketing,136,Bachelor,80,1,1,USA
905932425,Cosmetology - Teaching Position in Vocational Schools,5195,1136,Education,324,Master,55,2,5,Germany
957125112,Costume,5196,8,Performing Arts,251,Bachelor,96,1,2,United Kingdom
739032511,Costume Construction,5197,9,Fashion Design,325,Bachelor,76,1,1,USA
739132511,Costume Design,5198,17,Fashion Design,325,Bachelor,76,1,1,USA
739132515,Costume Design,5198,17,Fashion Design,325,Bachelor,76,1,5,Germany
1628130912,Costume Design and Construction,5199,60,Design,309,Bachelor,94,1,2,United Kingdom
922930912,Costume Design and Practice,5200,61,Design,309,Bachelor,94,1,2,United Kingdom
1802532511,Costume Technology,5201,44,Fashion Design,325,Bachelor,76,1,1,USA
1514232512,Costume with Textiles,5202,45,Fashion Design,325,Bachelor,76,1,2,United Kingdom
454132511,"Costuming, Lighting, or Scenic Design",5203,46,Fashion Design,325,Bachelor,76,1,1,USA
127833721,Counseling,5204,437,Sciences,337,Master,33,2,1,USA
127833521,Counseling,5204,480,Psychology,335,Master,68,2,1,USA
12786121,Counseling,5204,1,Counselling,61,Master,83,2,1,USA
12786151,Counseling,5204,1,Counselling,61,Doctorate,83,5,1,USA
12786111,Counseling,5204,1,Counselling,61,Bachelor,83,1,1,USA
180236121,Counseling - Clinical Mental Health,5205,36,Counselling,61,Master,83,2,1,USA
63116111,Counseling - Human Services or Psychology,5206,37,Counselling,61,Bachelor,83,1,1,USA
83206111,Counseling - Rehabilitation Counseling,5207,38,Counselling,61,Bachelor,83,1,1,USA
18136121,Counseling - School Counseling,5208,39,Counselling,61,Master,83,2,1,USA
32996121,Counseling - Trauma,5209,9,Counselling,61,Master,83,2,1,USA
45496111,Counseling and Community Psychology,5210,40,Counselling,61,Bachelor,83,1,1,USA
30006151,Counseling and Counselor Education,5211,41,Counselling,61,Doctorate,83,5,1,USA
26886121,Counseling and Development,5212,2,Counselling,61,Master,83,2,1,USA
175916121,Counseling and Guidance,5213,42,Counselling,61,Master,83,2,1,USA
30426111,Counseling and Health Psychology,5214,43,Counselling,61,Bachelor,83,1,1,USA
50256121,Counseling and Human Development,5215,10,Counselling,61,Master,83,2,1,USA
175706121,Counseling and Human Resource Development - Administration of Student Affairs Specialization,5216,44,Counselling,61,Master,83,2,1,USA
67066111,Counseling and Human Services,5217,45,Counselling,61,Bachelor,83,1,1,USA
67066121,Counseling and Human Services,5217,45,Counselling,61,Master,83,2,1,USA
176176151,Counseling and School Psychology,5218,46,Counselling,61,Doctorate,83,5,1,USA
19316111,Counseling and Social Services,5219,47,Counselling,61,Bachelor,83,1,1,USA
170346151,Counseling and Student Personnel Services,5220,48,Counselling,61,Doctorate,83,5,1,USA
35046151,Counseling and Supervision,5221,49,Counselling,61,Doctorate,83,5,1,USA
48226111,Counseling Foundations,5222,50,Counselling,61,Bachelor,83,1,1,USA
144033721,Counseling Psychology,5223,436,Sciences,337,Master,33,2,1,USA
144033521,Counseling Psychology,5223,479,Psychology,335,Master,68,2,1,USA
14406151,Counseling Psychology,5223,51,Counselling,61,Doctorate,83,5,1,USA
14406111,Counseling Psychology,5223,51,Counselling,61,Bachelor,83,1,1,USA
14406121,Counseling Psychology,5223,51,Counselling,61,Master,83,2,1,USA
25866121,"Counseling, Family, and Human Services (Prevention Science)",5224,52,Counselling,61,Master,83,2,1,USA
93206112,Counselling,5225,21,Counselling,61,Bachelor,83,1,2,United Kingdom
93206113,Counselling,5225,21,Counselling,61,Bachelor,83,1,3,Australia
932061214,Counselling,5225,21,Counselling,61,Master,83,2,14,Canada
93206118,Counselling,5225,21,Counselling,61,Bachelor,83,1,8,Malaysia
152416112,Counselling and Mental Health,5226,11,Counselling,61,Bachelor,83,1,2,United Kingdom
93216112,Counselling and Psychotherapy,5227,22,Counselling,61,Bachelor,83,1,2,United Kingdom
932161514,Counselling and Psychotherapy,5227,22,Counselling,61,Doctorate,83,5,14,Canada
93216143,Counselling and Psychotherapy,5227,22,Counselling,61,Graduate Certificate/Graduate Diploma,83,4,3,Australia
1048361514,Counselling and Spirituality,5228,53,Counselling,61,Doctorate,83,5,14,Canada
1044861214,Counselling Psychology,5229,54,Counselling,61,Master,83,2,14,Canada
1044861514,Counselling Psychology,5229,54,Counselling,61,Doctorate,83,5,14,Canada
1636832412,Counselling Studies,5230,310,Education,324,Bachelor,55,1,2,United Kingdom
146786112,"Counselling, Coaching and Mentoring",5231,55,Counselling,61,Bachelor,83,1,2,United Kingdom
413033721,Counselor Education,5232,438,Sciences,337,Master,33,2,1,USA
41306121,Counselor Education,5232,3,Counselling,61,Master,83,2,1,USA
41306151,Counselor Education,5232,3,Counselling,61,Doctorate,83,5,1,USA
1182117313,Counter Terrorism Security and Intelligence,5233,17,Public Relations,173,Bachelor,100,1,3,Australia
940331112,Countryside and Environmental Management,5234,145,Environmental Studies,311,Bachelor,40,1,2,United Kingdom
940634112,Countryside Management,5235,112,Management,341,Bachelor,5,1,2,United Kingdom
1138833223,Coursework and Global Health Care (Leading Quality and Safety),5236,118,Nursing,332,Master,79,2,3,Australia
11171309114,Craft and Design Ceramics,5237,62,Design,309,Bachelor,94,1,14,Canada
11172309114,Craft and Design Furniture,5238,63,Design,309,Bachelor,94,1,14,Canada
11173309114,Craft and Design Glass,5239,64,Design,309,Bachelor,94,1,14,Canada
11174309114,Craft and Design Industrial Design,5240,65,Design,309,Bachelor,94,1,14,Canada
11175309114,Craft and Design Textiles,5241,66,Design,309,Bachelor,94,1,14,Canada
713714011,Craft and Material Studies,5242,37,Materials Sciences,140,Bachelor,114,1,1,USA
1814522411,Crafts or Fine Arts,5243,183,Fine Arts,224,Bachelor,119,1,1,USA
155557922,Creative & Cultural Entrepreneurship,5244,10,Entrepreneurship,79,Master,39,2,2,United Kingdom
155557952,Creative & Cultural Entrepreneurship,5244,10,Entrepreneurship,79,Doctorate,39,5,2,United Kingdom
1554833922,Creative & Cultural Entrepreneurship: Computing,5245,408,Computer Science,339,Master,2,2,2,United Kingdom
1570313612,Creative Advertising with Marketing,5246,20,Marketing,136,Bachelor,80,1,2,United Kingdom
1735133911,Creative and Applied Computing,5247,409,Computer Science,339,Bachelor,2,1,1,USA
1204330513,Creative and Critical Writing,5248,6,Writing,305,Bachelor,106,1,3,Australia
1204330552,Creative and Critical Writing,5248,6,Writing,305,Doctorate,106,5,2,United Kingdom
1520213612,Creative and Cultural Industries (Design Marketing),5249,89,Marketing,136,Bachelor,80,1,2,United Kingdom
1624334122,Creative and Cultural Industries Management,5250,113,Management,341,Master,5,2,2,United Kingdom
1711732421,Creative and Innovative Education,5251,311,Education,324,Master,55,2,1,USA
1147014413,Creative and Interactive Media,5252,224,Media Studies,144,Bachelor,113,1,3,Australia
1558730522,Creative and Life Writing,5253,31,Writing,305,Master,106,2,2,United Kingdom
1475314422,Creative and Media Enterprises,5254,225,Media Studies,144,Master,113,2,2,United Kingdom
274630511,Creative and Professional Writing,5255,51,Writing,305,Bachelor,106,1,1,USA
274630512,Creative and Professional Writing,5255,51,Writing,305,Bachelor,106,1,2,United Kingdom
274622421,Creative and Professional Writing,5255,53,Fine Arts,224,Master,119,2,1,USA
274622412,Creative and Professional Writing,5255,53,Fine Arts,224,Bachelor,119,1,2,United Kingdom
967130912,Creative Art and Design Practice (Top up),5256,67,Design,309,Bachelor,94,1,2,United Kingdom
724115221,Creative Arts,5257,42,Music,152,Master,28,2,1,USA
724115213,Creative Arts,5257,42,Music,152,Bachelor,28,1,3,Australia
724124553,Creative Arts,5257,154,Philosophy,245,Doctorate,97,5,3,Australia
1203332613,"Creative Arts - Film, Television and Radio",5258,81,"Film, Photography and Media",326,Bachelor,56,1,3,Australia
1577827322,Creative Arts and Mental Health,5259,221,Health Care,273,Master,36,2,2,United Kingdom
920431919,Creative Business,5260,691,Business,319,Bachelor,1,1,9,Netherlands
943331942,Creative Business and Management,5261,692,Business,319,Graduate Certificate/Graduate Diploma,1,4,2,United Kingdom
1018131924,Creative Business and Social Innovation,5262,693,Business,319,Master,1,2,4,France
778031921,Creative Business Leadership,5263,694,Business,319,Master,1,2,1,USA
1123156314,Creative Communications,5264,304,Communication Studies,56,Certificate/Diploma,7,3,14,Canada
167833911,Creative Computing,5265,129,Computer Science,339,Bachelor,2,1,1,USA
167833912,Creative Computing,5265,129,Computer Science,339,Bachelor,2,1,2,United Kingdom
1575733912,Creative Computing with Industrial Experience,5266,410,Computer Science,339,Bachelor,2,1,2,United Kingdom
1557424552,Creative Curating MPhil & PhD,5267,41,Philosophy,245,Doctorate,97,5,2,United Kingdom
1005730933,Creative Design,5268,9,Design,309,Certificate/Diploma,94,3,3,Australia
1599532622,Creative Digital Film Production,5269,82,"Film, Photography and Media",326,Master,56,2,2,United Kingdom
1005630913,Creative Direction and Styling,5270,68,Design,309,Bachelor,94,1,3,Australia
954432512,Creative Direction for Fashion,5271,47,Fashion Design,325,Bachelor,76,1,2,United Kingdom
1185413623,Creative Industries,5272,45,Marketing,136,Master,80,2,3,Australia
1185430513,Creative Industries,5272,43,Writing,305,Bachelor,106,1,3,Australia
1185414413,Creative Industries,5272,43,Media Studies,144,Bachelor,113,1,3,Australia
1185414423,Creative Industries,5272,43,Media Studies,144,Master,113,2,3,Australia
1547234122,Creative Industries (Management),5273,114,Management,341,Master,5,2,2,United Kingdom
373014411,Creative Media,5274,15,Media Studies,144,Bachelor,113,1,1,USA
373014412,Creative Media,5274,15,Media Studies,144,Bachelor,113,1,2,United Kingdom
373014416,Creative Media,5274,15,Media Studies,144,Bachelor,113,1,6,Hong Kong
373022411,Creative Media,5274,15,Fine Arts,224,Bachelor,119,1,1,USA
921114419,Creative Media and Game Technologies,5275,227,Media Studies,144,Bachelor,113,1,9,Netherlands
1426914412,Creative Media Design,5276,228,Media Studies,144,Bachelor,113,1,2,United Kingdom
417714411,Creative Media Production,5277,229,Media Studies,144,Bachelor,113,1,1,USA
4177144110,Creative Media Production,5277,229,Media Studies,144,Bachelor,113,1,10,New Zealand
1646914412,Creative Media Technologies,5278,230,Media Studies,144,Bachelor,113,1,2,United Kingdom
1525514412,Creative Media Technology,5279,231,Media Studies,144,Bachelor,113,1,2,United Kingdom
1634415212,Creative Music Production,5280,8,Music,152,Bachelor,28,1,2,United Kingdom
1427515212,Creative Music Technology,5281,70,Music,152,Bachelor,28,1,2,United Kingdom
60951321,Creative Publishing and Critical Journalism,5282,49,Journalism,13,Master,60,2,1,USA
860233711,Creative Studies,5283,94,Sciences,337,Bachelor,33,1,1,USA
860233721,Creative Studies,5283,94,Sciences,337,Master,33,2,1,USA
860211623,Creative Studies,5283,68,Industrial Engineering,116,Master,59,2,3,Australia
1504829012,Creative Studies and English Language,5284,52,English,290,Bachelor,122,1,2,United Kingdom
970820213,Creative Technologies - Game Art,5285,55,Games Development,202,Bachelor,97,1,3,Australia
584610011,Creative Technology,5286,3,Technology,100,Bachelor,18,1,1,USA
584610028,Creative Technology,5286,3,Technology,100,Master,18,2,8,Malaysia
584610019,Creative Technology,5286,3,Technology,100,Bachelor,18,1,9,Netherlands
5846100210,Creative Technology,5286,3,Technology,100,Master,18,2,10,New Zealand
584610022,Creative Technology,5286,3,Technology,100,Master,18,2,2,United Kingdom
584610012,Creative Technology,5286,3,Technology,100,Bachelor,18,1,2,United Kingdom
406522421,Creative Visual Arts,5287,54,Fine Arts,224,Master,119,2,1,USA
118830511,Creative Writing,5288,2,Writing,305,Bachelor,106,1,1,USA
118830521,Creative Writing,5288,2,Writing,305,Master,106,2,1,USA
118830512,Creative Writing,5288,2,Writing,305,Bachelor,106,1,2,United Kingdom
118830522,Creative Writing,5288,2,Writing,305,Master,106,2,2,United Kingdom
1188305114,Creative Writing,5288,2,Writing,305,Bachelor,106,1,14,Canada
1188305614,Creative Writing,5288,2,Writing,305,Associate,106,6,14,Canada
1188305314,Creative Writing,5288,2,Writing,305,Certificate/Diploma,106,3,14,Canada
118830513,Creative Writing,5288,2,Writing,305,Bachelor,106,1,3,Australia
118830543,Creative Writing,5288,2,Writing,305,Graduate Certificate/Graduate Diploma,106,4,3,Australia
118830517,Creative Writing,5288,2,Writing,305,Bachelor,106,1,7,Ireland
118830552,Creative Writing,5288,2,Writing,305,Doctorate,106,5,2,United Kingdom
1188224114,Creative Writing,5288,184,Fine Arts,224,Bachelor,119,1,14,Canada
270129011,Creative Writing - Creative Writing,5289,53,English,290,Bachelor,122,1,1,USA
937730512,Creative Writing and Drama,5290,16,Writing,305,Bachelor,106,1,2,United Kingdom
935113312,Creative Writing and English Literature,5291,48,Literature,133,Bachelor,99,1,2,United Kingdom
932932612,Creative Writing and Film Studies,5292,22,"Film, Photography and Media",326,Bachelor,56,1,2,United Kingdom
1383622412,Creative Writing and Fine Art,5293,55,Fine Arts,224,Bachelor,119,1,2,United Kingdom
157381312,Creative Writing and Journalism,5294,50,Journalism,13,Bachelor,60,1,2,United Kingdom
1508914412,Creative Writing and Media Studies,5295,232,Media Studies,144,Bachelor,113,1,2,United Kingdom
119595613,Creative Writing/International Studies,5296,305,Communication Studies,56,Bachelor,7,1,3,Australia
818331921,Creativity and Innovation,5297,695,Business,319,Master,1,2,1,USA
1754931321,Crime and Corrections,5298,68,Law,313,Master,27,2,1,USA
256931311,Crime and Delinquency Studies,5299,69,Law,313,Bachelor,27,1,1,USA
256931321,Crime and Delinquency Studies,5299,69,Law,313,Master,27,2,1,USA
158539722,Crime and Forensic Science,5300,15,Forensic Sciences,97,Master,35,2,2,United Kingdom
247431321,Crime and Intelligence Analysis,5301,70,Law,313,Master,27,2,1,USA
247431311,Crime and Intelligence Analysis,5301,70,Law,313,Bachelor,27,1,1,USA
1429431312,Crime and Investigation,5302,71,Law,313,Bachelor,27,1,2,United Kingdom
182934121,Crime and Justice,5303,400,Management,341,Master,5,2,1,USA
182931311,Crime and Justice,5303,72,Law,313,Bachelor,27,1,1,USA
182931329,Crime and Justice,5303,72,Law,313,Master,27,2,9,Netherlands
182931322,Crime and Justice,5303,72,Law,313,Master,27,2,2,United Kingdom
182931321,Crime and Justice,5303,72,Law,313,Master,27,2,1,USA
1569831322,Crime and Litigation,5304,15,Law,313,Master,27,2,2,United Kingdom
546931311,Crime Scene Investigation,5305,73,Law,313,Bachelor,27,1,1,USA
546931321,Crime Scene Investigation,5305,73,Law,313,Master,27,2,1,USA
1586531322,Crime Scene Science,5306,74,Law,313,Master,27,2,2,United Kingdom
1586531312,Crime Scene Science,5306,74,Law,313,Bachelor,27,1,2,United Kingdom
747731311,"Crime, Deviance and Social Control",5307,75,Law,313,Bachelor,27,1,1,USA
